行数	预测值			真实值
320	{'9', '张图', '告诉'}		{'上', '变白', '清华'}
321	深夜			戚薇
321	{'深夜', '下', '矫情'}		{'戚哥', '终于', '戚薇'}
322	王菲			王菲
322	{'王菲', '名字', '已经'}		{'王菲', '生日快乐'}
323	激动			不是
323	{'激动', '的', '想'}		{'一个', '不是', '每'}
324	所有			马航
324	{'默哀', '所有', '遇难者'}		{'马航', '失事', '飞机'}
325	首页			张艺兴
325	{'很', '干净', '首页'}		{'张艺兴'}
326	周公子			周迅
326	{'大婚', '周公子', '迅哥'}		{'大婚', '周迅'}
327	66666666			世界杯
327	{'世界杯', '本届', '66666666'}		{'世界杯'}
328	生			大
328	{'生', '徐', '妈妈'}		{'生女', '大', 's'}
329	傻			王思聪体
329	{'傻', '交朋友', '不在乎'}		{'王思聪体'}
330	最早			帮
330	{'的', '喜欢', '最早'}		{'帮', '上', '徐怀钰'}
331	首盘			李娜
331	{'李娜', '抢', '首盘'}		{'澳网', '冲冠', '李娜'}
332	赵薇			赵薇
332	{'赵薇', '录制', '生日'}		{'赵薇', '生日快乐', '312'}
333	官方			一见
333	{'官方', '终于', '微博'}		{'钟情', '一见', '不'}
334	这是			来自星星的你
334	{'以来', '开播', '这是'}		{'来自星星的你', '16'}
335	女星			巴黎
335	{'桂纶', '镁', '女星'}		{'新浪', '巴黎', '时装周'}
336	说			三月
336	{'三月', '碧池', '说'}		{'三月', '出', '暮雪滚'}
337	没有			跟着
337	{'没有', '的', '最美'}		{'跟着', '鹿晗', '做'}
338	华尔街日报			马航
338	{'2', '网站', '华尔街日报'}		{'马航', '失事', '飞机'}
339	最后			湖南卫视
339	{'抽奖', '一轮', '最后'}		{'春晚', '湖南卫视'}
340	国防部			马航
340	{'新闻', '国防部', '发言人'}		{'马航', '失联', '飞机'}
341	男人			没有
341	{'众生', '睥睨', '男人'}		{'三叔', '没有', '南派'}
342	gif1			陈学冬
342	{'截图', 'gif1', '8'}		{'不再', '见', '陈学冬'}
343	帅气			湖南卫视
343	{'才气', '帅气', '实力'}		{'春晚', '湖南卫视'}
344	面对			十二道
344	{'的', '面对', '四哥'}		{'锋味', '十二道'}
345	伴随			美女
345	{'的', '伴随', '出名'}		{'美女', '学霸', '黄雨桐'}
346	林允儿			林允儿
346	{'一发', '再', '林允儿'}		{'林允儿'}
347	拜托			袁姗姗
347	{'不要', '拜托', '叫兽'}		{'都敏俊', '袁姗姗', '在'}
348	主演			周一
348	{'的', '主演', '文章'}		{'见', '周一'}
349	完成			冰桶挑战
349	{'中国', '人才热线', '完成'}		{'冰桶挑战'}
350	相关			马航
350	{'出现', '相关', '海域'}		{'马航', '失联', '客机'}
351	中午			正版
351	{'正版', '中午', '手机'}		{'正版', '郑爽', '守护'}
352	第一眼			甜心
352	{'第一眼', '没有', '爱上你'}		{'小逗', '甜心', '比'}
353	1600w			腊八
353	{'1600w', '100w', '压岁钱'}		{'年货', '抢', '腊八'}
354	的			李小璐
354	{'的', '拨动', '心弦'}		{'晚安', '心语', '李小璐'}
355	欧巴			李敏镐
355	{'今晚', '的', '欧巴'}		{'李敏镐'}
356	星期五			爸爸去哪儿
356	{'知道', '星期五', '姐姐'}		{'爸爸去哪儿'}
357	清甜			一
357	{'清甜', '校园', '派'}		{'一', '二分之一', '又'}
358	香港			人间
358	{'杜汶泽', '男星', '香港'}		{'团圆', '小', '人间'}
359	已笑			茶叶蛋
359	{'检查', '已笑', '晕'}		{'茶叶蛋'}
360	本来			吴镇宇
360	{'不想', '本来', '都'}		{'吴镇宇', '费曼'}
361	昨天			让
361	{'查', '今天', '昨天'}		{'让', '前任攻略', '排片'}
362	湖南卫视			变形
362	{'的', '湖南卫视', '变形'}		{'计', '变形'}
363	不			周一
363	{'知道', '不', '话题'}		{'见', '周一'}
364	收视率			来自星星的你
364	{'调查', '收视率', '韩国'}		{'来自星星的你', '时代', '感激'}
365	专家			马航
365	{'表示', '赔偿', '专家'}		{'马航', '失事', '飞机'}
366	飞到			让
366	{'亲们', '快', '飞到'}		{'让', '飞', '红包'}
367	写给			310
367	{'写给', '送给', '2013'}		{'李宇春', '310', '生日快乐'}
368	越南			马航
368	{'中心', '越南', '指挥'}		{'马航', '失联', '飞机'}
369	的			花儿与少年
369	{'问礼', '的', '怯柔'}		{'花儿与少年', '我来', '了'}
370	22			韩庚
370	{'届', '22', 'wma'}		{'韩庚'}
371	醉醉			张艺兴
371	{'醉醉', '的', '张艺兴'}		{'张艺兴'}
372	sw			利特
372	{'sw', '的', '一名'}		{'坚强', '利特', '请'}
373	ping			世界杯
373	{'爱家', 'ping', '青儿'}		{'世界杯'}
374	刷屏			朴有天
374	{'刷屏', '月', '收图'}		{'快乐大本营', '朴有天'}
375	很火			拍照
375	{'很火', '的', '星星'}		{'拍照', '拼', '星星'}
376	画			华晨宇
376	{'画', '发现', '完'}		{'0207', '生日快乐', '华晨宇'}
377	的			舌尖上的中国
377	{'的', '发明', 'damndocumentary'}		{'舌尖上的中国', '第二季'}
378	近日			bnt
378	{'韩国', '近日', '电影'}		{'新闻', '扑通', 'bnt'}
379	灯牌			鹿晗
379	{'灯牌', '亮', '一刹那'}		{'0420', '鹿晗', '生日快乐'}
380	播出			爱情公寓
380	{'预告', '播出', '1314'}		{'爱情公寓', '4'}
381	行且			黄奕
381	{'行且', '珍惜', '妈蛋'}		{'曝', '黄奕', '被'}
382	坑			王思聪体
382	{'坑', '不在乎', 'lol'}		{'王思聪体'}
383	美国全国广播公司			祈福
383	{'美国全国广播公司', '22', '零时'}		{'马航', '祈福', '爱心'}
384	五颜六色			加油
384	{'的', '吴亦凡', '五颜六色'}		{'吴亦凡', '加油'}
385	的			鹿晗
385	{'的', '会', '一生'}		{'鹿晗'}
386	今晚			爸爸去哪儿
386	{'爸爸去哪儿', '今晚', '公映'}		{'爸爸去哪儿', '我', '就是'}
387	吴亦凡			时间煮雨
387	{'今晚', '吴亦凡', '请'}		{'吴亦凡', '时间煮雨'}
388	破表			exo
388	{'上瘾', '第四次', '破表'}		{'exo'}
389	催眠			被
389	{'大师', '花', '催眠'}		{'耍', '被', '徐峥'}
390	qq			轻松
390	{'qq', '真的', '智商'}		{'轻松', '一刻'}
391	小彩旗			小彩旗
391	{'春晚', '小彩旗'}		{'你', '歇会儿', '小彩旗'}
392	即将			言承旭
392	{'出版', '的', '即将'}		{'言承旭', '鲁邦', '三世'}
393	现在			马航
393	{'突然', '奇怪', '现在'}		{'马航', '失联', '飞机'}
394	弗			北京
394	{'h9', '长城', '弗'}		{'车展', '北京'}
395	20140131			李敏
395	{'20140131', '翻拍', '北京'}		{'镐', '李敏'}
396	her			郑秀晶
396	{'her', '结尾', '台词'}		{'郑秀晶'}
397	老高			鹿晗
397	{'小伙伴', '三个', '老高'}		{'0420', '鹿晗', '生日快乐'}
398	今天			清华
398	{'感觉', '今天', '都'}		{'清华', '校草', '李润东'}
399	湖南卫视			exo
399	{'2014', '湖南卫视', '元宵'}		{'exo'}
400	分享			小雨
400	{'分享', '芝麻', '小'}		{'小雨', '淅淅'}
401	说			帮
401	{'记起', '才', '说'}		{'帮', '上', '徐怀钰'}
402	真的			心疼
402	{'希望', '真的', '不'}		{'黄多多', '心疼'}
403	伸			两只
403	{'左手', '伸', '蜈蚣'}		{'谈恋爱', '蜈蚣', '两只'}
404	太爱			周杰伦
404	{'太爱', '太酷', '杰伦'}		{'周杰伦', '世界', '魔天伦'}
405	直播			马航
405	{'新闻', '直播', '央视'}		{'马航', '失联', '飞机'}
406	万众			星座
406	{'的', '万众', '期待'}		{'星座', '小时代'}
407	8			马航
407	{'下午', '日', '8'}		{'马航', '失联', '飞机'}
408	喜不喜欢			我是歌手
408	{'喜不喜欢', '笔笔', '周笔畅'}		{'我是歌手', '电视', '超级'}
409	对不起			最强大脑
409	{'对不起', '最强大脑', '久等'}		{'最强大脑'}
410	吴			把
410	{'吴', '三岁', '辣'}		{'把', '姐姐', '煮'}
411	最			林心如
411	{'爱', '最', '的'}		{'生日快乐', '林心如', '0127'}
412	谢娜			拒绝
412	{'谢娜', '性子', '不会'}		{'谢娜', '拒绝', '拿'}
413	明显			春晚
413	{'yif', '感觉', '明显'}		{'春晚', '吐槽'}
414	我是歌手			周笔畅
414	{'我是歌手', '今晚', '2'}		{'我是歌手', '周笔畅'}
415	森碟			cindy
415	{'小伙伴', '森碟', '的'}		{'我们', '好想你', 'cindy'}
416	汪峰			周一
416	{'见', '周一', '汪峰'}		{'见', '周一'}
417	提前			如果
417	{'祝贺', '提前', '我爱你'}		{'我爱你', '如果'}
418	突然			刘烨
418	{'理解', '谢娜', '突然'}		{'谈', '昔日', '刘烨'}
419	deerstation			跟着
419	{'有鹿', 'deerstation', '一站'}		{'跟着', '鹿晗', '做'}
420	预告			深圳
420	{'鬼鬼', '吴映洁', '预告'}		{'合租', '深圳', '记'}
421	3			马航
421	{'9', '月', '3'}		{'马航', '失联', '飞机'}
422	小野			心疼
422	{'小野', '人气', 'vskimi'}		{'岳父', '心疼'}
423	天越			请
423	{'黑星', '天越', '越亮'}		{'张杰', '尊重', '请'}
424	房祖名			房祖名
424	{'自保', '为求', '房祖名'}		{'吸毒', '被', '房祖名'}
425	小凯			王俊凯
425	{'知道', '小凯', '选择'}		{'王俊凯'}
426	有种			古剑奇谭
426	{'预感', '苏雪', '有种'}		{'古剑奇谭'}
427	事实证明			2014
427	{'电视剧', '如今', '事实证明'}		{'第一', '2014', '狗血'}
428	宝宝			吴世勋
428	{'坐在', '宝宝', '慵懒'}		{'吴世勋'}
429	真是			李易峰
429	{'真是', '配看', '俩'}		{'0504', '李易峰', '生日快乐'}
430	刚刚			爸爸去哪儿
430	{'刚刚', '看', '完'}		{'爸爸去哪儿'}
431	小哇			全民
431	{'现身', '钟汉良', '小哇'}		{'全民', '爆料'}
432	记得			为
432	{'之前', '记得', '很早'}		{'柯震东', '为', '说'}
433	亲爱			2014
433	{'国考', '的', '亲爱'}		{'成绩', '国考', '2014'}
434	北影			北影
434	{'门卫', '大宝', '北影'}		{'门卫', '赵', '北影'}
435	此时			钟汉良
435	{'不攒', '此时', 'rp'}		{'钟汉良'}
436	笑			贝儿
436	{'下去', '笑', '不好'}		{'不', '贝儿', '哭'}
437	今天			小年
437	{'二十三', '腊月', '今天'}		{'小年'}
438	智孝			宋智孝
438	{'生日', '欧尼', '智孝'}		{'0815', '生日快乐', '宋智孝'}
439	汽车			北京
439	{'未来', '汽车', '美好'}		{'车展', '北京'}
440	小学			帮
440	{'时超', '小学', '喜欢'}		{'帮', '上', '徐怀钰'}
441	渣			柯震东
441	{'柯震东', '男', '渣'}		{'柯震东', '你', '不是'}
442	人间			人间
442	{'团圆', '幸福', '人间'}		{'团圆', '小', '人间'}
443	deerstation			0420
443	{'有鹿', 'deerstation', '一站'}		{'0420', '鹿晗', '生日快乐'}
444	砍			怀化
444	{'砍', '神经病', '人'}		{'砍', '火车站', '怀化'}
445	的			帮
445	{'的', '沉淀', '太久'}		{'帮', '上', '徐怀钰'}
446	看到			闾丘露
446	{'看到', '大家', '都'}		{'滚出', '薇', '闾丘露'}
447	马方			马航
447	{'国', '马方', '请求'}		{'马航', '失联', '飞机'}
448	09			祝
448	{'流星', '09', '年'}		{'822', '祝', '郑爽'}
449	大			我是歌手
449	{'jason', '大', '确定'}		{'我是歌手', '张杰'}
450	真系			阻止
450	{'真系', '唔', '爆粗'}		{'来', '阻止', '杜汶泽'}
451	明胶			人民日报
451	{'调查', '央视', '明胶'}		{'315', '一起', '人民日报'}
452	卫冕冠军			西班牙
452	{'世界杯', '西班牙', '卫冕冠军'}		{'西班牙', '加油'}
453	今天			马航
453	{'1730', '马来', '今天'}		{'马航', '失联', '飞机'}
454	任言恺			全球
454	{'任言恺', '顾准', '帅'}		{'全球', '帅哥', '大'}
455	步步高			tfboys
455	{'家教', '步步高', '机'}		{'tfboys', '首', '代言'}
456	马来西亚			马航
456	{'官员', '马来西亚', '民航局'}		{'马航', '航班', '失联'}
457	节奏			胡歌
457	{'跳', '节奏', '有点'}		{'抢婚', '胡歌', '去'}
458	大河			祈福
458	{'报', '记者', '大河'}		{'马航', '祈福'}
459	杜汶泽			台独
459	{'sb', '台湾', '杜汶泽'}		{'滚', '台独', '明星'}
460	期			重返
460	{'期', '期待', '不'}		{'岁', '重返', '20'}
461	当初			渤海
461	{'学校', '当初', '报考'}		{'大学', '渤海', '万人'}
462	开玩笑			愚人节
462	{'明明', '知道', '开玩笑'}		{'快乐', '愚人节'}
463	快乐			谢娜
463	{'中', '快乐', '家族'}		{'谢娜', '生日快乐'}
464	20140201			我们
464	{'超清', '20140201', '中字'}		{'我们', '了', '结婚'}
465	短短			朴有天
465	{'短短', '十秒', '舞姿'}		{'见面会', '朴有天', '广州'}
466	美联社			马航
466	{'一位', '报道', '美联社'}		{'马航', '失联', '飞机'}
467	伊利			爸爸去哪儿
467	{'广告', '伊利', '吴镇宇'}		{'爸爸去哪儿'}
468	各国			米歇尔
468	{'各国', '第一夫人', '时尚'}		{'米歇尔', '访华'}
469	之前			十月
469	{'之前', '很', '呼声'}		{'十月', '围城', '电视剧'}
470	暖			我是歌手
470	{'暖', '宝宝', '早点'}		{'我是歌手', '张杰'}
471	泰国			马航
471	{'空军', '泰国', '发表'}		{'马航', '失联', '班机'}
472	拍摄			来自星星的你
472	{'拍摄', '饭', '1pf'}		{'来自星星的你'}
473	盒饭			灿盛
473	{'爱', '组组长', '盒饭'}		{'柳岩', '灿盛', '加油'}
474	新浪			马航
474	{'新浪', '随机', '前方'}		{'马航', '失联', '飞机'}
475	最新			周笔畅
475	{'诗诗', 'and', '最新'}		{'巴黎', '时装周', '周笔畅'}
476	这版			一
476	{'当然', '这版', '不是'}		{'一', '二分之一', '又'}
477	mikeangelo			泰版
477	{'mikeangelo', '中国', 'aomsusharmanaying'}		{'泰版', '浪漫满屋'}
478	上次			一直
478	{'发', '的', '上次'}		{'在', '一起', '一直'}
479	漫画			安徽
479	{'勤奋努力', '漫画', '首发'}		{'爱情公寓', '卫视', '安徽'}
480	陪			柯震东
480	{'陪', '傻傻', '会'}		{'柯震东', '生日快乐'}
481	接受			冰桶挑战
481	{'接受', '的', '苏芒'}		{'冰桶挑战'}
482	目前为止			李敏镐
482	{'一张', '没有', '目前为止'}		{'622', '生日快乐', '李敏镐'}
483	不要			台湾
483	{'不要', '再问', '回事'}		{'反服贸', '台湾'}
484	晶茜			晶茜
484	{'晶茜', '狗', '单身'}		{'晶茜'}
485	姐姐			宋茜
485	{'姐姐', '现在', '越来越'}		{'宋茜'}
486	人要			陈道明
486	{'人要', '内涵', '傲骨'}		{'随手', '陈道明', '画'}
487	觉得			刘谦
487	{'帮', '话题', '觉得'}		{'xyif', '刘谦'}
488	亲自			最强大脑
488	{'实验', '眼', '亲自'}		{'最强大脑'}
489	两个			言承旭
489	{'两个', '真', '礼拜'}		{'言承旭'}
490	今晚			早安
490	{'今晚', '2', '舌尖'}		{'早安'}
491	香港			人间
491	{'导演', '彭浩翔', '香港'}		{'团圆', '小', '人间'}
492	昆明			兰州
492	{'之多', '昆明', '火车站'}		{'兰州', '砖头', '火车站'}
493	以后			娜娜
493	{'变', '以后', '都'}		{'娜娜', '生快'}
494	宝贝			爸爸
494	{'宝贝', '李小鹏', 'daddy'}		{'了', '爸爸', '回来'}
495	重点			马航
495	{'安抚', '家属', '重点'}		{'马航', '航班', '失联'}
496	1			古巨基
496	{'丰富', '内心', '1'}		{'婚讯', '古巨基', '公布'}
497	韩国			来自星星的你
497	{'金秀贤', '男星', '韩国'}		{'来自星星的你'}
498	回			唐嫣
498	{'低调', '沪', '回'}		{'唐嫣'}
499	redlight			宋茜
499	{'第十', 'redlight', '发帅'}		{'宋茜', '危险', '信号'}
500	汤唯			汤唯
500	{'影片', '主演', '汤唯'}		{'婚讯', '汤唯', '公布'}
501	腊月			小年
501	{'二十三', '腊月', '农历'}		{'到', '小年'}
502	今天			杨幂
502	{'刘恺威', '今天', '杨幂'}		{'结婚', '刘恺威', '杨幂'}
503	中国			马航
503	{'中国', '驻马', '大使'}		{'马航', '失联', '飞机'}
504	连城			宫锁
504	{'连城', '大牢', '关进'}		{'连城', '宫锁'}
505	发布会			不
505	{'圆满结束', '期待', '发布会'}		{'的', '一样', '不'}
506	世界			新片
506	{'中心', '世界', '呼唤'}		{'前瞻', '新片'}
507	刷新			百年
507	{'一下', '刷新', '1'}		{'百年', '的', '新娘'}
508	话题			金俊秀
508	{'刷', '注意事项', '话题'}		{'2014', '金俊秀', '春季'}
509	看到			晚安
509	{'渐渐', '看到', '消逝'}		{'晚安'}
510	这种			张碧晨
510	{'这种', '有意思', '女'}		{'撒谎', '张碧晨'}
511	罕见			冰桶挑战
511	{'瓷娃娃', '罕见', '病'}		{'冰桶挑战'}
512	刚才			突发
512	{'男子', '刚才', '一伙'}		{'突发'}
513	昨晚			王思聪体
513	{'的', '昨晚', '发'}		{'王思聪体'}
514	送给			鹿晗
514	{'上', '送给', '世界'}		{'0420', '鹿晗', '生日快乐'}
515	突然			周一
515	{'起来', '突然', '想'}		{'见', '周一'}
516	华丽			roommate
516	{'的', '夏季', '华丽'}		{'roommate'}
517	影帝			金像奖
517	{'希望', '天哥', '影帝'}		{'金像奖'}
518	擦			灿白
518	{'棉袄', '麻麻', '擦'}		{'灿白'}
519	攒个			钟汉良
519	{'希望', '攒个', 'rp'}		{'钟汉良'}
520	po			古剑奇谭
520	{'攒', '主要', 'po'}		{'古剑奇谭'}
521	少年			0420
521	{'最', '少年', '全世界'}		{'0420', '鹿晗', '生日快乐'}
522	牛肉			舌尖上的中国
522	{'锅贴', '牛肉', '回锅肉'}		{'舌尖上的中国', '2'}
523	特别			红豆
523	{'铃声', '适合', '特别'}		{'作曲', '红豆', '柳重言'}
524	看看			美拍
524	{'拍', '的', '看看'}		{'美拍'}
525	superbowl			超级
525	{'superbowl', '纽约', '前夜'}		{'碗', '超级'}
526	澳大利亚			马航
526	{'海事', '安全局', '澳大利亚'}		{'马航', '失事', '飞机'}
527	嘿嘿			最萌
527	{'小鸟依人', '的', '嘿嘿'}		{'身高', '差', '最萌'}
528	tfboys			王源
528	{'tfboys', '王源', '宝贝'}		{'王源'}
529	狸猫			胡歌
529	{'党', '不是', '狸猫'}		{'抢婚', '胡歌', '去'}
530	费曼			贝儿
530	{'多多', '出', '费曼'}		{'贝儿', 'feynman'}
531	生日会			88
531	{'不了', '生日会', '去'}		{'88', '生日快乐', '佟丽娅'}
532	贱人			姚笛
532	{'贱人', '姚笛', '不要脸'}		{'滚', '姚笛', '出'}
533	20085122025			马航
533	{'20085122025', '地震', '汶川'}		{'马航', '失联', '飞机'}
534	的			允在
534	{'爱情', '的', '战得胜'}		{'庚澈', '允在'}
535	一大早			来自星星的你
535	{'拍摄', '出来', '一大早'}		{'来自星星的你'}
536	有种			花儿与少年
536	{'与生俱来', '魅惑', '有种'}		{'花儿与少年', '我来', '了'}
537	柳重言			红豆
537	{'创作', '柳重言', '能力'}		{'作曲', '红豆', '柳重言'}
538	吴映洁			鬼鬼
538	{'鬼鬼', '吴映洁', '很'}		{'鬼鬼', '吴映洁'}
539	十三年			言承旭
539	{'流星花园', '十三年', '前'}		{'言承旭'}
540	金陵			2014
540	{'玉殿', '金陵', '燃起'}		{'2014', '南京', '青奥会'}
541	xd			陈伟霆
541	{'很', 'xd', '真的'}		{'陈伟霆'}
542	今天下午			马航
542	{'今天下午', '18', '时'}		{'马航', '失联', '飞机'}
543	确实			老子
543	{'听', '确实', '这歌'}		{'明天', '不', '老子'}
544	火星人			华晨宇
544	{'火星人', '视频', '自制'}		{'0207', '生日快乐', '华晨宇'}
545	美食			十二道
545	{'的', '一道', '美食'}		{'锋味', '十二道'}
546	四月			马航
546	{'的', '四月', '拂面'}		{'马航', '失联', '飞机'}
547	花儿与少年			花儿与少年
547	{'花儿与少年', '的', '第一集'}		{'花儿与少年'}
548	看到			鹿晗
548	{'好多', '看到', '鹿家'}		{'鹿晗'}
