行数	预测值			真实值
320	{'告诉', '年', '大学'}		{'上', '清华', '变白'}
321	记得			戚薇
321	{'记得', '深夜', '矫情'}		{'戚哥', '终于', '戚薇'}
322	王菲			王菲
322	{'名字', '王菲', '属于'}		{'王菲', '生日快乐'}
323	转发			不是
323	{'8', '抽奖', '转发'}		{'每', '一个', '不是'}
324	遇难者			马航
324	{'默哀', '遇难者', '此事'}		{'飞机', '马航', '失事'}
325	首页			张艺兴
325	{'出门', '首页', '干净'}		{'张艺兴'}
326	大婚			周迅
326	{'大婚', '嫁', '叻'}		{'周迅', '大婚'}
327	本届			世界杯
327	{'世界杯', '本届', '进球'}		{'世界杯'}
328	生			大
328	{'三个', 's', '生'}		{'s', '生女', '大'}
329	傻			王思聪体
329	{'交朋友', '不在乎', '傻'}		{'王思聪体'}
330	演			帮
330	{'传说', '演', '天地'}		{'徐怀钰', '上', '帮'}
331	李娜			李娜
331	{'抢', '拿下', '李娜'}		{'澳网', '冲冠', '李娜'}
332	赵薇			赵薇
332	{'凤凰', '易', '赵薇'}		{'312', '生日快乐', '赵薇'}
333	验证			一见
333	{'验证', '成功', 'high'}		{'一见', '不', '钟情'}
334	以来			来自星星的你
334	{'以来', '开播', '越'}		{'来自星星的你', '16'}
335	眼镜			巴黎
335	{'眼镜', '3d', '身穿'}		{'新浪', '时装周', '巴黎'}
336	抄袭			三月
336	{'人', '从此', '抄袭'}		{'暮雪滚', '三月', '出'}
337	年华			跟着
337	{'年华', '遇到', 'm'}		{'鹿晗', '跟着', '做'}
338	调查			马航
338	{'报道', '调查', '网站'}		{'飞机', '马航', '失事'}
339	抽奖			湖南卫视
339	{'恭喜', '出炉', '抽奖'}		{'湖南卫视', '春晚'}
340	进行			马航
340	{'发言人', '进行', '19'}		{'飞机', '马航', '失联'}
341	叫做			没有
341	{'叫做', '却', '的'}		{'三叔', '没有', '南派'}
342	满			陈学冬
342	{'屏幕', '截图', '满'}		{'陈学冬', '见', '不再'}
343	实力			湖南卫视
343	{'湖南卫视', '实力', '歌王'}		{'湖南卫视', '春晚'}
344	sa			十二道
344	{'mani', 'sa', '印象'}		{'锋味', '十二道'}
345	一名			美女
345	{'一名', '出名', '敏感'}		{'美女', '学霸', '黄雨桐'}
346	一发			林允儿
346	{'一发', '林允儿', '相遇'}		{'林允儿'}
347	拜托			袁姗姗
347	{'拜托', '叫兽', '汤唯'}		{'都敏俊', '在', '袁姗姗'}
348	主演			周一
348	{'主演', '4', '上映'}		{'见', '周一'}
349	ceo			冰桶挑战
349	{'冰桶挑战', '女神', 'ceo'}		{'冰桶挑战'}
350	海域			马航
350	{'相关', '碎片', '海域'}		{'马航', '失联', '客机'}
351	中午			正版
351	{'守护', '中午', '郑爽'}		{'守护', '郑爽', '正版'}
352	爱上你			甜心
352	{'爱上你', '逗比', '第一眼'}		{'比', '甜心', '小逗'}
353	新年			腊八
353	{'活动', '回家', '新年'}		{'腊八', '抢', '年货'}
354	的			李小璐
354	{'心弦', '的', '灵魂'}		{'李小璐', '心语', '晚安'}
355	嗨			李敏镐
355	{'春晚', '嗨', '皮'}		{'李敏镐'}
356	曹格			爸爸去哪儿
356	{'星期五', '曹格', '高兴'}		{'爸爸去哪儿'}
357	夏天			一
357	{'夏天', '的', '电视剧'}		{'二分之一', '又', '一'}
358	杜汶泽			人间
358	{'彭浩翔', '份', '杜汶泽'}		{'人间', '小', '团圆'}
359	晕			茶叶蛋
359	{'检查', 'via', '晕'}		{'茶叶蛋'}
360	费少			吴镇宇
360	{'不想', '视频', '费少'}		{'吴镇宇', '费曼'}
361	查			让
361	{'欺负', '查', '的'}		{'前任攻略', '排片', '让'}
362	计			变形
362	{'变形', '计', '孩子'}		{'变形', '计'}
363	周一			周一
363	{'榜', '玩意儿', '周一'}		{'见', '周一'}
364	收视率			来自星星的你
364	{'公司', '收视率', '方面'}		{'来自星星的你', '时代', '感激'}
365	赔偿			马航
365	{'赔偿', '责任', '事故'}		{'飞机', '马航', '失事'}
366	亲们			让
366	{'飞到', '快', '亲们'}		{'飞', '红包', '让'}
367	2013			310
367	{'写给', '2013', '送给'}		{'李宇春', '生日快乐', '310'}
368	定位			马航
368	{'中心', '指挥', '定位'}		{'飞机', '马航', '失联'}
369	的			花儿与少年
369	{'安抚', '的', '尊重'}		{'花儿与少年', '我来', '了'}
370	最佳			韩庚
370	{'最佳', '世界', '届'}		{'韩庚'}
371	张艺兴			张艺兴
371	{'鞠躬', '张艺兴', '一路'}		{'张艺兴'}
372	superjunior			利特
372	{'名字', 'superjunior', 'sw'}		{'请', '坚强', '利特'}
373	姑凉			世界杯
373	{'疯', '姑凉', '忘掉'}		{'世界杯'}
374	总结			朴有天
374	{'刷屏', '收图', '总结'}		{'朴有天', '快乐大本营'}
375	拍照			拍照
375	{'很火', '拍照', '星星'}		{'拍照', '拼', '星星'}
376	第二天			华晨宇
376	{'第二天', '幸运', '画'}		{'华晨宇', '0207', '生日快乐'}
377	感动			舌尖上的中国
377	{'从没', '感动', '死'}		{'第二季', '舌尖上的中国'}
378	近日			bnt
378	{'引起', '海报', '近日'}		{'扑通', '新闻', 'bnt'}
379	亮			鹿晗
379	{'亮', '灯牌', 'cry'}		{'鹿晗', '生日快乐', '0420'}
380	集			爱情公寓
380	{'预告', '集', '1930'}		{'爱情公寓', '4'}
381	行且			黄奕
381	{'妈蛋', '行且', '珍惜'}		{'被', '曝', '黄奕'}
382	不在乎			王思聪体
382	{'坑', '反正', '不在乎'}		{'王思聪体'}
383	美国			祈福
383	{'22', '美国', '公民'}		{'爱心', '马航', '祈福'}
384	吴亦凡			加油
384	{'五颜六色', '的', '吴亦凡'}		{'加油', '吴亦凡'}
385	经历			鹿晗
385	{'经历', '不同', '的'}		{'鹿晗'}
386	公映			爸爸去哪儿
386	{'公映', '小萌', '看来'}		{'爸爸去哪儿', '就是', '我'}
387	一首歌			时间煮雨
387	{'mr', '一首歌', '凡'}		{'时间煮雨', '吴亦凡'}
388	上瘾			exo
388	{'上瘾', '第四次', '目前为止'}		{'exo'}
389	花			被
389	{'进', '花', '大师'}		{'被', '徐峥', '耍'}
390	qq			轻松
390	{'智商', 'gif', 'qq'}		{'一刻', '轻松'}
391	春晚			小彩旗
391	{'春晚', '小彩旗'}		{'歇会儿', '你', '小彩旗'}
392	言承旭			言承旭
392	{'封面', '言承旭', '老大'}		{'三世', '鲁邦', '言承旭'}
393	奇怪			马航
393	{'奇怪', '突然', '整个'}		{'飞机', '马航', '失联'}
394	弗			北京
394	{'式', '弗', 'h9'}		{'车展', '北京'}
395	显示			李敏
395	{'显示', '20140131', '翻拍'}		{'李敏', '镐'}
396	结尾			郑秀晶
396	{'要说', '结尾', '台词'}		{'郑秀晶'}
397	感动			鹿晗
397	{'感动', '鹿哥', '一路'}		{'鹿晗', '生日快乐', '0420'}
398	娱乐			清华
398	{'娱乐', '清华', '快'}		{'校草', '李润东', '清华'}
399	元宵			exo
399	{'元宵', '喜乐', 'exo'}		{'exo'}
400	研究			小雨
400	{'芝麻', '研究', '主持'}		{'小雨', '淅淅'}
401	记起			帮
401	{'记起', '记忆', '歌'}		{'徐怀钰', '上', '帮'}
402	好好			心疼
402	{'节目', '好好', '孩子'}		{'黄多多', '心疼'}
403	左手			两只
403	{'右手', '蜈蚣', '左手'}		{'两只', '蜈蚣', '谈恋爱'}
404	杰伦			周杰伦
404	{'太酷', '80', '杰伦'}		{'世界', '魔天伦', '周杰伦'}
405	内容			马航
405	{'正在', '内容', '直播'}		{'飞机', '马航', '失联'}
406	每集			星座
406	{'每集', '小时代', '星座'}		{'小时代', '星座'}
407	纳吉布			马航
407	{'纳吉布', '下午', '表示'}		{'飞机', '马航', '失联'}
408	周笔畅			我是歌手
408	{'周笔畅', '首歌', '笔笔'}		{'我是歌手', '超级', '电视'}
409	最强大脑			最强大脑
409	{'最强大脑', '正式', '对不起'}		{'最强大脑'}
410	辣			把
410	{'造', '辣', '三岁'}		{'把', '煮', '姐姐'}
411	美丽			林心如
411	{'无与伦比', '美丽', '女神'}		{'0127', '林心如', '生日快乐'}
412	直			拒绝
412	{'不会', '谢娜', '直'}		{'拿', '谢娜', '拒绝'}
413	yif			春晚
413	{'明显', 'yif', '紧张'}		{'吐槽', '春晚'}
414	三个			周笔畅
414	{'2000', '三个', '首播'}		{'周笔畅', '我是歌手'}
415	森碟			cindy
415	{'森碟', '小伙伴', '的'}		{'好想你', 'cindy', '我们'}
416	汪峰			周一
416	{'汪峰', '的', '周一'}		{'见', '周一'}
417	祝贺			如果
417	{'我爱你', '祝贺', '收视'}		{'我爱你', '如果'}
418	谢娜			刘烨
418	{'理解', '婚礼', '谢娜'}		{'昔日', '刘烨', '谈'}
419	一站			跟着
419	{'有鹿', '一站', '2p'}		{'鹿晗', '跟着', '做'}
420	鬼鬼			深圳
420	{'吴映洁', '鬼鬼', '晚上'}		{'合租', '记', '深圳'}
421	护照			马航
421	{'9', '一财网', '护照'}		{'飞机', '马航', '失联'}
422	人气			心疼
422	{'选', '小野', '人气'}		{'岳父', '心疼'}
423	出于			请
423	{'出于', '目的', '黑'}		{'请', '张杰', '尊重'}
424	两名			房祖名
424	{'两名', '自保', '供'}		{'房祖名', '被', '吸毒'}
425	选择			王俊凯
425	{'条路', '必须', '选择'}		{'王俊凯'}
426	有种			古剑奇谭
426	{'预感', '有种', '苏雪'}		{'古剑奇谭'}
427	走向			2014
427	{'如今', '走向', '电视剧'}		{'第一', '2014', '狗血'}
428	宝宝			吴世勋
428	{'慵懒', '宝宝', '坐在'}		{'吴世勋'}
429	拍戏			李易峰
429	{'暂时', '拍戏', '俩'}		{'0504', '李易峰', '生日快乐'}
430	爸爸去哪儿			爸爸去哪儿
430	{'回来', '爸爸去哪儿', '儿子'}		{'爸爸去哪儿'}
431	小哇			全民
431	{'小哇', '杭州', '活动'}		{'全民', '爆料'}
432	听			为
432	{'同学', '之前', '听'}		{'柯震东', '说', '为'}
433	国考			2014
433	{'国考', '童鞋', '面试'}		{'成绩', '国考', '2014'}
434	大宝			北影
434	{'大宝', '哥', '赵'}		{'赵', '门卫', '北影'}
435	rp			钟汉良
435	{'rp', '求', '更待何时'}		{'钟汉良'}
436	下去			贝儿
436	{'不断', '不好', '下去'}		{'哭', '不', '贝儿'}
437	二十三			小年
437	{'小年', '二十三', '北方'}		{'小年'}
438	欧尼			宋智孝
438	{'欧尼', '粗卡', '懵'}		{'0815', '宋智孝', '生日快乐'}
439	汽车			北京
439	{'国际', '车展', '汽车'}		{'车展', '北京'}
440	片			帮
440	{'片', '这部', '小学'}		{'徐怀钰', '上', '帮'}
441	柯震东			柯震东
441	{'柯震东', '渣', '男'}		{'柯震东', '你', '不是'}
442	秀			人间
442	{'恩爱', '秀', '团圆'}		{'人间', '小', '团圆'}
443	鹿晗			0420
443	{'有鹿', '鹿晗', '一站'}		{'鹿晗', '生日快乐', '0420'}
444	砍			怀化
444	{'失去', '砍', '双手'}		{'怀化', '火车站', '砍'}
445	太久			帮
445	{'太久', '经历', '沉淀'}		{'徐怀钰', '上', '帮'}
446	薇			闾丘露
446	{'闾', '骂', '薇'}		{'闾丘露', '滚出', '薇'}
447	机长			马航
447	{'机长', '卫星', '飞机'}		{'飞机', '马航', '失联'}
448	流星			祝
448	{'流星', '面前', '14'}		{'822', '祝', '郑爽'}
449	嫌弃			我是歌手
449	{'嫌弃', '娜娜', '歌手'}		{'我是歌手', '张杰'}
450	吖			阻止
450	{'唔', '佢', '吖'}		{'阻止', '来', '杜汶泽'}
451	明胶			人民日报
451	{'垃圾', '明胶', '食品'}		{'人民日报', '315', '一起'}
452	西班牙			西班牙
452	{'意外', '比赛', '西班牙'}		{'加油', '西班牙'}
453	信号			马航
453	{'信号', '媒体', '政府'}		{'飞机', '马航', '失联'}
454	帅			全球
454	{'帅', 'crlogo', '一脸'}		{'帅哥', '全球', '大'}
455	机			tfboys
455	{'家教', '值得', '机'}		{'代言', '首', 'tfboys'}
456	家属			马航
456	{'家属', '乘客', '先行'}		{'马航', '失联', '航班'}
457	幂			胡歌
457	{'一月', '跳', '幂'}		{'抢婚', '胡歌', '去'}
458	乘客			祈福
458	{'出入境', '乘客', '接到'}		{'马航', '祈福'}
459	台湾			台独
459	{'杜汶泽', '台湾', 'sb'}		{'滚', '明星', '台独'}
460	鹿哥			重返
460	{'演戏', '鹿哥', '期'}		{'重返', '20', '岁'}
461	学校			渤海
461	{'校区', '学校', '发'}		{'大学', '万人', '渤海'}
462	明明			愚人节
462	{'开玩笑', '告诉', '明明'}		{'快乐', '愚人节'}
463	美丽			谢娜
463	{'祝福', '坡姐', '美丽'}		{'谢娜', '生日快乐'}
464	夫妇			我们
464	{'中字', '超清', '夫妇'}		{'结婚', '我们', '了'}
465	短短			朴有天
465	{'美丽', '短短', '舞姿'}		{'广州', '见面会', '朴有天'}
466	一位			马航
466	{'未', '劫机', '一位'}		{'飞机', '马航', '失联'}
467	广告			爸爸去哪儿
467	{'广告', '吴镇宇', '伊利'}		{'爸爸去哪儿'}
468	时尚			米歇尔
468	{'品味', '时尚', '各国'}		{'米歇尔', '访华'}
469	高			十月
469	{'一张', '少爷', '高'}		{'电视剧', '围城', '十月'}
470	暖			我是歌手
470	{'宝宝', '休息', '暖'}		{'我是歌手', '张杰'}
471	泰国			马航
471	{'泰国', '发表', '8'}		{'马航', '失联', '班机'}
472	韩网			来自星星的你
472	{'韩网', '教授', '饭'}		{'来自星星的你'}
473	盒饭			灿盛
473	{'明天', '不加', '盒饭'}		{'柳岩', '加油', '灿盛'}
474	人员			马航
474	{'随机', '人员', '搜索'}		{'飞机', '马航', '失联'}
475	最新			周笔畅
475	{'笔笔', '最新', 'and'}		{'周笔畅', '时装周', '巴黎'}
476	剪			一
476	{'剪', '的', '看看'}		{'二分之一', '又', '一'}
477	泰版			泰版
477	{'浪漫满屋', 'aomsusharmanaying', '泰版'}		{'浪漫满屋', '泰版'}
478	小心			一直
478	{'删', '上次', '小心'}		{'在', '一直', '一起'}
479	5			安徽
479	{'首发', '5', '强'}		{'爱情公寓', '卫视', '安徽'}
480	或许			柯震东
480	{'陪', '或许', '的'}		{'柯震东', '生日快乐'}
481	公益			冰桶挑战
481	{'邀请', '公益', '冰桶挑战'}		{'冰桶挑战'}
482	目前为止			李敏镐
482	{'这张', '超越', '目前为止'}		{'李敏镐', '622', '生日快乐'}
483	回事			台湾
483	{'回事', '再问', '失控'}		{'反服贸', '台湾'}
484	狗			晶茜
484	{'单身', '狗', '懂'}		{'晶茜'}
485	越来越			宋茜
485	{'越来越', '一会儿', '媒体'}		{'宋茜'}
486	内涵			陈道明
486	{'人要', '内涵', '傲骨'}		{'随手', '陈道明', '画'}
487	头条			刘谦
487	{'头条', '坐等', '帮'}		{'xyif', '刘谦'}
488	眼			最强大脑
488	{'亲自', '眼', '一次'}		{'最强大脑'}
489	每天			言承旭
489	{'真', '快', '每天'}		{'言承旭'}
490	晚			早安
490	{'晚', '开播', '集'}		{'早安'}
491	五年			人间
491	{'导演', '深情', '五年'}		{'人间', '小', '团圆'}
492	火车站			兰州
492	{'昆明', '火车站', '悲剧'}		{'兰州', '火车站', '砖头'}
493	谢娜			娜娜
493	{'不再', '样子', '谢娜'}		{'娜娜', '生快'}
494	李小鹏			爸爸
494	{'李小鹏', '王中磊', '吴尊'}		{'回来', '了', '爸爸'}
495	家属			马航
495	{'飞机', '家属', '回应'}		{'马航', '失联', '航班'}
496	丰富			古巨基
496	{'内心', '丰富', '有点'}		{'公布', '婚讯', '古巨基'}
497	金秀贤			来自星星的你
497	{'出演', '金秀贤', '习惯'}		{'来自星星的你'}
498	唐嫣			唐嫣
498	{'回', '唐嫣', '要求'}		{'唐嫣'}
499	爆			宋茜
499	{'第十', 'redlight', '爆'}		{'信号', '宋茜', '危险'}
500	汤唯			汤唯
500	{'导演', '汤唯', '影片'}		{'公布', '婚讯', '汤唯'}
501	二十三			小年
501	{'腊月', '二十三', '二十四'}		{'小年', '到'}
502	巴厘岛			杨幂
502	{'刘恺威', '巴厘岛', '杨幂'}		{'刘恺威', '结婚', '杨幂'}
503	雷达			马航
503	{'大使', '开', '雷达'}		{'飞机', '马航', '失联'}
504	恒泰			宫锁
504	{'杨蓉', '关进', '恒泰'}		{'宫锁', '连城'}
505	圆满结束			不
505	{'29', '2200', '圆满结束'}		{'不', '的', '一样'}
506	刘诗诗			新片
506	{'中心', '导演', '刘诗诗'}		{'新片', '前瞻'}
507	跳			百年
507	{'位', '剧情', '跳'}		{'的', '百年', '新娘'}
508	刷			金俊秀
508	{'刷', '无效', '超出'}		{'金俊秀', '2014', '春季'}
509	渐渐			晚安
509	{'体会', '消逝', '渐渐'}		{'晚安'}
510	有意思			张碧晨
510	{'撒谎', '有意思', '女'}		{'张碧晨', '撒谎'}
511	关爱			冰桶挑战
511	{'关爱', '病', '罕见'}		{'冰桶挑战'}
512	火车站			突发
512	{'进', '火车站', '男子'}		{'突发'}
513	王思聪体			王思聪体
513	{'发', '王思聪体', '的'}		{'王思聪体'}
514	的			鹿晗
514	{'最', '的', '棒'}		{'鹿晗', '生日快乐', '0420'}
515	玩笑			周一
515	{'明天', '玩笑', '愚人节'}		{'见', '周一'}
516	夏季			roommate
516	{'华丽', '夏季', '聚会'}		{'roommate'}
517	影帝			金像奖
517	{'影帝', '影后', '汤唯'}		{'金像奖'}
518	擦			灿白
518	{'擦', '的', '麻麻'}		{'灿白'}
519	能够			钟汉良
519	{'号', '18', '能够'}		{'钟汉良'}
520	即可			古剑奇谭
520	{'攒', '主要', '即可'}		{'古剑奇谭'}
521	全世界			0420
521	{'全世界', '少年', '好看'}		{'鹿晗', '生日快乐', '0420'}
522	视频			舌尖上的中国
522	{'锅贴', '完整', '视频'}		{'舌尖上的中国', '2'}
523	适合			红豆
523	{'铃声', '特别', '适合'}		{'作曲', '红豆', '柳重言'}
524	接受			美拍
524	{'mv', '接受', '点名'}		{'美拍'}
525	疯			超级
525	{'纽约', '疯', '前夜'}		{'碗', '超级'}
526	澳方			马航
526	{'澳方', '浮标', '安全局'}		{'飞机', '马航', '失事'}
527	嘿嘿			最萌
527	{'不带', '小鸟依人', '嘿嘿'}		{'差', '最萌', '身高'}
528	tfboys			王源
528	{'王源', '伤害', 'tfboys'}		{'王源'}
529	景雪			胡歌
529	{'党', '景雪', '应该'}		{'抢婚', '胡歌', '去'}
530	任务			贝儿
530	{'x', '任务', '费曼'}		{'feynman', '贝儿'}
531	丫丫			88
531	{'生日会', '丫丫', '佟丽娅'}		{'88', '佟丽娅', '生日快乐'}
532	贱人			姚笛
532	{'三', '姚笛', '贱人'}		{'出', '滚', '姚笛'}
533	地震			马航
533	{'地震', '月', '日'}		{'飞机', '马航', '失联'}
534	了解			允在
534	{'了解', '一下', '时间'}		{'允在', '庚澈'}
535	拍摄			来自星星的你
535	{'一大早', '拍摄', '等待'}		{'来自星星的你'}
536	华晨宇			花儿与少年
536	{'有种', '华晨宇', 'yu'}		{'花儿与少年', '我来', '了'}
537	柳重言			红豆
537	{'能力', '创作', '柳重言'}		{'作曲', '红豆', '柳重言'}
538	吴映洁			鬼鬼
538	{'吴映洁', '鬼鬼', '妳'}		{'吴映洁', '鬼鬼'}
539	十三年			言承旭
539	{'男神', '追', '十三年'}		{'言承旭'}
540	南京			2014
540	{'祝福', '青奥', '南京'}		{'南京', '2014', '青奥会'}
541	xd			陈伟霆
541	{'xd', '很', '真的'}		{'陈伟霆'}
542	方面			马航
542	{'马航', '18', '方面'}		{'飞机', '马航', '失联'}
543	确实			老子
543	{'确实', '搞', '这歌'}		{'明天', '不', '老子'}
544	自制			华晨宇
544	{'火星人', '汇总', '自制'}		{'华晨宇', '0207', '生日快乐'}
545	美食			十二道
545	{'需要', '的', '美食'}		{'锋味', '十二道'}
546	袭			马航
546	{'袭', '四月', '春风'}		{'飞机', '马航', '失联'}
547	以来			花儿与少年
547	{'以来', '第一集', '一路'}		{'花儿与少年'}
548	横幅			鹿晗
548	{'鹿家', '横幅', '好多'}		{'鹿晗'}
549	出轨			出轨
549	{'哗众取宠', '出轨', '假'}		{'出轨', '小时', '96'}
550	地方			蓝可儿
550	{'wifi', '喝', '地方'}		{'蓝可儿', '行为'}
551	汤			羽生
551	{'汤', '不是故意', '死'}		{'结弦', '羽生'}
552	使用			来自星星的你
