行数	预测值			真实值
320	{'大学', '9', '告诉'}		{'上', '变白', '清华'}
321	深夜			戚薇
321	{'记得', '矫情', '深夜'}		{'戚薇', '终于', '戚哥'}
322	王菲			王菲
322	{'属于', '名字', '王菲'}		{'生日快乐', '王菲'}
323	激动			不是
323	{'转发', '激动', '抽奖'}		{'每', '一个', '不是'}
324	遇难者			马航
324	{'默哀', '马方', '遇难者'}		{'飞机', '失事', '马航'}
325	首页			张艺兴
325	{'首页', '出门', '干净'}		{'张艺兴'}
326	大婚			周迅
326	{'周公子', '大婚', '嫁'}		{'大婚', '周迅'}
327	本届			世界杯
327	{'世界杯', '本届', '66666666'}		{'世界杯'}
328	生			大
328	{'生', '三个', '徐'}		{'s', '生女', '大'}
329	傻			王思聪体
329	{'傻', '交朋友', '不在乎'}		{'王思聪体'}
330	最早			帮
330	{'最早', '喜欢', '演'}		{'上', '徐怀钰', '帮'}
331	李娜			李娜
331	{'首盘', '抢', '李娜'}		{'冲冠', '澳网', '李娜'}
332	赵薇			赵薇
332	{'凤凰', '赵薇', '娱乐'}		{'312', '赵薇', '生日快乐'}
333	成功			一见
333	{'验证', '终于', '成功'}		{'一见', '钟情', '不'}
334	开播			来自星星的你
334	{'开播', '这是', '以来'}		{'来自星星的你', '16'}
335	3d			巴黎
335	{'身穿', '3d', '女星'}		{'新浪', '时装周', '巴黎'}
336	说			三月
336	{'说', '三月', '从此'}		{'暮雪滚', '三月', '出'}
337	年华			跟着
337	{'遇到', '最美', '年华'}		{'做', '跟着', '鹿晗'}
338	网站			马航
338	{'报道', '网站', '华尔街日报'}		{'飞机', '失事', '马航'}
339	抽奖			湖南卫视
339	{'出炉', '抽奖', '一轮'}		{'春晚', '湖南卫视'}
340	发言人			马航
340	{'发言人', '19', '新闻'}		{'失联', '飞机', '马航'}
341	男人			没有
341	{'男人', '却', '睥睨'}		{'没有', '三叔', '南派'}
342	截图			陈学冬
342	{'截图', '满', '屏幕'}		{'陈学冬', '见', '不再'}
343	帅气			湖南卫视
343	{'才气', '帅气', '实力'}		{'春晚', '湖南卫视'}
344	面对			十二道
344	{'提出', '问题', '面对'}		{'锋味', '十二道'}
345	伴随			美女
345	{'一名', '出名', '伴随'}		{'黄雨桐', '美女', '学霸'}
346	一发			林允儿
346	{'相遇', '一发', '林允儿'}		{'林允儿'}
347	叫兽			袁姗姗
347	{'叫兽', '糟蹋', '拜托'}		{'都敏俊', '在', '袁姗姗'}
348	主演			周一
348	{'文章', '主演', '路上'}		{'见', '周一'}
349	ceo			冰桶挑战
349	{'完成', '中国', 'ceo'}		{'冰桶挑战'}
350	相关			马航
350	{'出现', '相关', '海域'}		{'失联', '客机', '马航'}
351	中午			正版
351	{'中午', '正版', '手机'}		{'守护', '正版', '郑爽'}
352	第一眼			甜心
352	{'逗比', '第一眼', '爱上你'}		{'甜心', '小逗', '比'}
353	压岁钱			腊八
353	{'1600w', '100w', '压岁钱'}		{'年货', '抢', '腊八'}
354	心弦			李小璐
354	{'知音', '拨动', '心弦'}		{'晚安', '李小璐', '心语'}
355	欧巴			李敏镐
355	{'欧巴', '春晚', '今晚'}		{'李敏镐'}
356	曹格			爸爸去哪儿
356	{'高兴', '星期五', '曹格'}		{'爸爸去哪儿'}
357	派			一
357	{'二分之一', '派', '电视剧'}		{'二分之一', '又', '一'}
358	杜汶泽			人间
358	{'份', '杜汶泽', '香港'}		{'团圆', '小', '人间'}
359	晕			茶叶蛋
359	{'已笑', '检查', '晕'}		{'茶叶蛋'}
360	本来			吴镇宇
360	{'本来', '再', '不想'}		{'费曼', '吴镇宇'}
361	查			让
361	{'查', '今天', '昨天'}		{'让', '前任攻略', '排片'}
362	变形			变形
362	{'湖南卫视', '计', '变形'}		{'计', '变形'}
363	榜			周一
363	{'话题', '榜', '知道'}		{'见', '周一'}
364	收视率			来自星星的你
364	{'韩国', '收视率', '调查'}		{'来自星星的你', '感激', '时代'}
365	专家			马航
365	{'赔偿', '专家', '航空'}		{'飞机', '失事', '马航'}
366	亲们			让
366	{'亲们', '快', '飞到'}		{'让', '飞', '红包'}
367	送给			310
367	{'2013', '写给', '送给'}		{'生日快乐', '310', '李宇春'}
368	越南			马航
368	{'越南', '中心', '指挥'}		{'失联', '飞机', '马航'}
369	怯柔			花儿与少年
369	{'的', '怯柔', '问礼'}		{'花儿与少年', '我来', '了'}
370	22			韩庚
370	{'世界', '届', '22'}		{'韩庚'}
371	张艺兴			张艺兴
371	{'一路', '张艺兴', '醉醉'}		{'张艺兴'}
372	一名			利特
372	{'sw', '名字', '一名'}		{'坚强', '请', '利特'}
373	ping			世界杯
373	{'爱家', '姑凉', 'ping'}		{'世界杯'}
374	刷屏			朴有天
374	{'总结', '收图', '刷屏'}		{'朴有天', '快乐大本营'}
375	很火			拍照
375	{'拍照', '星星', '很火'}		{'星星', '拍照', '拼'}
376	画			华晨宇
376	{'完', '画', '第二天'}		{'0207', '生日快乐', '华晨宇'}
377	发明			舌尖上的中国
377	{'感动', '发明', '死'}		{'第二季', '舌尖上的中国'}
378	近日			bnt
378	{'公开', '预告', '近日'}		{'bnt', '新闻', '扑通'}
379	亮			鹿晗
379	{'亮', '一刹那', '灯牌'}		{'生日快乐', '0420', '鹿晗'}
380	播出			爱情公寓
380	{'1930', '播出', '预告'}		{'4', '爱情公寓'}
381	行且			黄奕
381	{'妈蛋', '珍惜', '行且'}		{'被', '曝', '黄奕'}
382	不在乎			王思聪体
382	{'坑', '不在乎', 'lol'}		{'王思聪体'}
383	22			祈福
383	{'报道', '分', '22'}		{'祈福', '爱心', '马航'}
384	五颜六色			加油
384	{'喜欢', '五颜六色', '吴亦凡'}		{'吴亦凡', '加油'}
385	一生			鹿晗
385	{'经历', '不同', '一生'}		{'鹿晗'}
386	公映			爸爸去哪儿
386	{'公映', '看来', '爸爸去哪儿'}		{'我', '爸爸去哪儿', '就是'}
387	一首歌			时间煮雨
387	{'今晚', '吴亦凡', '一首歌'}		{'时间煮雨', '吴亦凡'}
388	上瘾			exo
388	{'第四次', '上瘾', '破表'}		{'exo'}
389	大师			被
389	{'花', '催眠', '大师'}		{'耍', '被', '徐峥'}
390	qq			轻松
390	{'qq', '蠢', '智商'}		{'一刻', '轻松'}
391	春晚			小彩旗
391	{'小彩旗', '春晚'}		{'小彩旗', '你', '歇会儿'}
392	即将			言承旭
392	{'即将', '封面', '出版'}		{'鲁邦', '三世', '言承旭'}
393	奇怪			马航
393	{'现在', '突然', '奇怪'}		{'失联', '飞机', '马航'}
394	弗			北京
394	{'h9', '式', '弗'}		{'车展', '北京'}
395	20140131			李敏
395	{'20140131', '翻拍', 'fr'}		{'镐', '李敏'}
396	结尾			郑秀晶
396	{'her', '台词', '结尾'}		{'郑秀晶'}
397	三个			鹿晗
397	{'鹿哥', '三个', '老高'}		{'生日快乐', '0420', '鹿晗'}
398	清华			清华
398	{'清华', '感觉', '快'}		{'校草', '清华', '李润东'}
399	元宵			exo
399	{'湖南卫视', '元宵', '喜乐'}		{'exo'}
400	研究			小雨
400	{'分享', '芝麻', '研究'}		{'淅淅', '小雨'}
401	记起			帮
401	{'分飞', '才', '记起'}		{'上', '徐怀钰', '帮'}
402	好好			心疼
402	{'好好', '节目', '真的'}		{'黄多多', '心疼'}
403	蜈蚣			两只
403	{'先生', '蜈蚣', '帮'}		{'谈恋爱', '两只', '蜈蚣'}
404	杰伦			周杰伦
404	{'杰伦', '太酷', '太爱'}		{'魔天伦', '世界', '周杰伦'}
405	央视			马航
405	{'正在', '央视', '直播'}		{'失联', '飞机', '马航'}
406	期待			星座
406	{'小时代', '期待', '星座'}		{'小时代', '星座'}
407	下午			马航
407	{'紧急', '8', '下午'}		{'失联', '飞机', '马航'}
408	首歌			我是歌手
408	{'周笔畅', '笔笔', '首歌'}		{'我是歌手', '超级', '电视'}
409	对不起			最强大脑
409	{'对不起', '久等', '最强大脑'}		{'最强大脑'}
410	吴			把
410	{'辣', '吴', '三岁'}		{'姐姐', '把', '煮'}
411	女神			林心如
411	{'世界', '最', '女神'}		{'生日快乐', '林心如', '0127'}
412	谢娜			拒绝
412	{'直', '不会', '谢娜'}		{'拿', '谢娜', '拒绝'}
413	明显			春晚
413	{'明显', 'yif', '紧张'}		{'吐槽', '春晚'}
414	我是歌手			周笔畅
414	{'我是歌手', '2000', '首播'}		{'我是歌手', '周笔畅'}
415	森碟			cindy
415	{'森碟', '小伙伴', '的'}		{'我们', '好想你', 'cindy'}
416	汪峰			周一
416	{'汪峰', '昨晚', '周一'}		{'见', '周一'}
417	提前			如果
417	{'提前', '我爱你', '祝贺'}		{'我爱你', '如果'}
418	理解			刘烨
418	{'理解', '突然', '谢娜'}		{'昔日', '谈', '刘烨'}
419	一站			跟着
419	{'一站', '2p', 'deerstation'}		{'做', '跟着', '鹿晗'}
420	预告			深圳
420	{'预告', '鬼鬼', '吴映洁'}		{'合租', '深圳', '记'}
421	9			马航
421	{'3', '9', '月'}		{'失联', '飞机', '马航'}
422	人气			心疼
422	{'小野', '人气', 'vskimi'}		{'岳父', '心疼'}
423	出于			请
423	{'目的', '天越', '出于'}		{'尊重', '张杰', '请'}
424	房祖名			房祖名
424	{'供', '自保', '房祖名'}		{'被', '吸毒', '房祖名'}
425	选择			王俊凯
425	{'条路', '选择', '必须'}		{'王俊凯'}
426	有种			古剑奇谭
426	{'预感', '有种', '苏雪'}		{'古剑奇谭'}
427	如今			2014
427	{'如今', '走向', '事实证明'}		{'狗血', '第一', '2014'}
428	宝宝			吴世勋
428	{'宝宝', '慵懒', '坐在'}		{'吴世勋'}
429	俩			李易峰
429	{'俩', '真是', '拍戏'}		{'生日快乐', '0504', '李易峰'}
430	刚刚			爸爸去哪儿
430	{'完', '爸爸去哪儿', '刚刚'}		{'爸爸去哪儿'}
431	小哇			全民
431	{'现身', '小哇', '钟汉良'}		{'爆料', '全民'}
432	记得			为
432	{'记得', '同学', '之前'}		{'柯震东', '说', '为'}
433	国考			2014
433	{'亲爱', '国考', '童鞋'}		{'成绩', '国考', '2014'}
434	大宝			北影
434	{'赵', '大宝', '哥'}		{'门卫', '赵', '北影'}
435	此时			钟汉良
435	{'不攒', 'rp', '此时'}		{'钟汉良'}
436	下去			贝儿
436	{'笑', '不好', '下去'}		{'贝儿', '哭', '不'}
437	二十三			小年
437	{'北方', '今天', '二十三'}		{'小年'}
438	欧尼			宋智孝
438	{'欧尼', '智孝', '粗卡'}		{'宋智孝', '生日快乐', '0815'}
439	汽车			北京
439	{'汽车', '美好', '未来'}		{'车展', '北京'}
440	小学			帮
440	{'小', '小学', '时超'}		{'上', '徐怀钰', '帮'}
441	渣			柯震东
441	{'渣', '柯震东', '男'}		{'柯震东', '你', '不是'}
442	人间			人间
442	{'团圆', '人间', '全民'}		{'团圆', '小', '人间'}
443	deerstation			0420
443	{'一站', '鹿晗', 'deerstation'}		{'生日快乐', '0420', '鹿晗'}
444	砍			怀化
444	{'应该', '砍', '神经病'}		{'砍', '火车站', '怀化'}
445	太久			帮
445	{'经历', '沉淀', '太久'}		{'上', '徐怀钰', '帮'}
446	骂			闾丘露
446	{'看到', '闾', '骂'}		{'闾丘露', '薇', '滚出'}
447	卫星			马航
447	{'卫星', '马方', '国'}		{'失联', '飞机', '马航'}
448	流星			祝
448	{'面前', '09', '流星'}		{'祝', '郑爽', '822'}
449	确定			我是歌手
449	{'确定', '大', '歌手'}		{'我是歌手', '张杰'}
450	真系			阻止
450	{'吖', '唔', '真系'}		{'杜汶泽', '阻止', '来'}
451	明胶			人民日报
451	{'明胶', '央视', '调查'}		{'315', '人民日报', '一起'}
452	西班牙			西班牙
452	{'卫冕冠军', '西班牙', '世界杯'}		{'西班牙', '加油'}
453	马来			马航
453	{'马来', '政府', '今天'}		{'失联', '飞机', '马航'}
454	一脸			全球
454	{'任言恺', '一脸', 'crlogo'}		{'大', '帅哥', '全球'}
455	步步高			tfboys
455	{'家教', '步步高', '机'}		{'tfboys', '代言', '首'}
456	官员			马航
456	{'今日', '官员', '马来西亚'}		{'失联', '航班', '马航'}
457	节奏			胡歌
457	{'跳', '有点', '节奏'}		{'胡歌', '抢婚', '去'}
458	记者			祈福
458	{'大河', '记者', '报'}		{'祈福', '马航'}
459	杜汶泽			台独
459	{'sb', '杜汶泽', '台湾'}		{'滚', '台独', '明星'}
460	期			重返
460	{'期', '演戏', '鹿哥'}		{'重返', '20', '岁'}
461	学校			渤海
461	{'当初', '学校', '发'}		{'大学', '万人', '渤海'}
462	明明			愚人节
462	{'告诉', '开玩笑', '明明'}		{'快乐', '愚人节'}
463	家族			谢娜
463	{'中', '家族', '快乐'}		{'生日快乐', '谢娜'}
464	夫妇			我们
464	{'夫妇', '中字', '超清'}		{'我们', '结婚', '了'}
465	短短			朴有天
465	{'十秒', '舞姿', '短短'}		{'见面会', '朴有天', '广州'}
466	一位			马航
466	{'报道', '一位', '调查'}		{'失联', '飞机', '马航'}
467	广告			爸爸去哪儿
467	{'伊利', '广告', '吴镇宇'}		{'爸爸去哪儿'}
468	各国			米歇尔
468	{'各国', '时尚', '第一夫人'}		{'访华', '米歇尔'}
469	之前			十月
469	{'呼声', '高', '之前'}		{'十月', '围城', '电视剧'}
470	暖			我是歌手
470	{'宝宝', '暖', '休息'}		{'我是歌手', '张杰'}
471	泰国			马航
471	{'空军', '泰国', '发表'}		{'失联', '马航', '班机'}
472	韩网			来自星星的你
472	{'拍摄', '1pf', '韩网'}		{'来自星星的你'}
473	盒饭			灿盛
473	{'爱', '明天', '盒饭'}		{'灿盛', '柳岩', '加油'}
474	前方			马航
474	{'新浪', '随机', '前方'}		{'失联', '飞机', '马航'}
475	最新			周笔畅
475	{'最新', '诗诗', 'and'}		{'周笔畅', '时装周', '巴黎'}
476	剪			一
476	{'剪', '当然', '不是'}		{'二分之一', '又', '一'}
477	mikeangelo			泰版
477	{'aomsusharmanaying', 'mikeangelo', '泰版'}		{'浪漫满屋', '泰版'}
478	上次			一直
478	{'发', '上次', '小心'}		{'在', '一直', '一起'}
479	漫画			安徽
479	{'漫画', '勤奋努力', '首发'}		{'安徽', '卫视', '爱情公寓'}
480	陪			柯震东
480	{'中', '陪', '会'}		{'柯震东', '生日快乐'}
481	接受			冰桶挑战
481	{'冰桶挑战', '邀请', '接受'}		{'冰桶挑战'}
482	目前为止			李敏镐
482	{'目前为止', '图能', '机场'}		{'李敏镐', '生日快乐', '622'}
483	再问			台湾
483	{'回事', '我现', '再问'}		{'台湾', '反服贸'}
484	狗			晶茜
484	{'单身', '懂', '狗'}		{'晶茜'}
485	越来越			宋茜
485	{'媒体', '姐姐', '越来越'}		{'宋茜'}
486	内涵			陈道明
486	{'内涵', '傲骨', '人要'}		{'陈道明', '画', '随手'}
487	帮			刘谦
487	{'头条', '帮', '觉得'}		{'xyif', '刘谦'}
488	亲自			最强大脑
488	{'眼', '一次', '亲自'}		{'最强大脑'}
489	每天			言承旭
489	{'两个', '真', '每天'}		{'言承旭'}
490	今晚			早安
490	{'开播', '2', '今晚'}		{'早安'}
491	香港			人间
491	{'导演', '五年', '香港'}		{'团圆', '小', '人间'}
492	昆明			兰州
492	{'火车站', '之多', '昆明'}		{'兰州', '火车站', '砖头'}
493	以后			娜娜
493	{'变', '以后', '不再'}		{'生快', '娜娜'}
494	吴尊			爸爸
494	{'宝贝', '李小鹏', '吴尊'}		{'回来', '爸爸', '了'}
495	重点			马航
495	{'回应', '家属', '重点'}		{'失联', '航班', '马航'}
496	内心			古巨基
496	{'内心', '1', '丰富'}		{'婚讯', '公布', '古巨基'}
497	金秀贤			来自星星的你
497	{'金秀贤', '韩国', '男星'}		{'来自星星的你'}
498	回			唐嫣
498	{'咖啡', '回', '低调'}		{'唐嫣'}
499	爆			宋茜
499	{'第十', 'redlight', '爆'}		{'宋茜', '信号', '危险'}
500	汤唯			汤唯
500	{'主演', '影片', '汤唯'}		{'婚讯', '公布', '汤唯'}
501	腊月			小年
501	{'二十四', '腊月', '二十三'}		{'小年', '到'}
502	巴厘岛			杨幂
502	{'巴厘岛', '刘恺威', '杨幂'}		{'杨幂', '刘恺威', '结婚'}
503	大使			马航
503	{'大使', '驻马', '中国'}		{'失联', '飞机', '马航'}
504	连城			宫锁
504	{'关进', '连城', '恒泰'}		{'连城', '宫锁'}
505	29			不
505	{'发布会', '圆满结束', '29'}		{'的', '一样', '不'}
506	中心			新片
506	{'导演', '中心', '世界'}		{'前瞻', '新片'}
507	一下			百年
507	{'看来', '一下', '位'}		{'的', '百年', '新娘'}
508	刷			金俊秀
508	{'1', '刷', '一条'}		{'金俊秀', '春季', '2014'}
509	渐渐			晚安
509	{'渐渐', '美好', '消逝'}		{'晚安'}
510	女			张碧晨
510	{'有意思', '女', '这种'}		{'撒谎', '张碧晨'}
511	罕见			冰桶挑战
511	{'关爱', '罕见', '病'}		{'冰桶挑战'}
512	刚才			突发
512	{'进', '刚才', '男子'}		{'突发'}
513	昨晚			王思聪体
513	{'发', '王思聪体', '昨晚'}		{'王思聪体'}
514	世界			鹿晗
514	{'世界', '棒', '送给'}		{'生日快乐', '0420', '鹿晗'}
515	突然			周一
515	{'突然', '愚人节', '明天'}		{'见', '周一'}
516	华丽			roommate
516	{'庭院', '夏季', '华丽'}		{'roommate'}
517	影帝			金像奖
517	{'影帝', '汤唯', '天哥'}		{'金像奖'}
518	擦			灿白
518	{'麻麻', '棉袄', '擦'}		{'灿白'}
519	号			钟汉良
519	{'号', '18', 'rp'}		{'钟汉良'}
520	po			古剑奇谭
520	{'主要', 'po', '攒'}		{'古剑奇谭'}
521	全世界			0420
521	{'少年', '好看', '全世界'}		{'生日快乐', '0420', '鹿晗'}
522	牛肉			舌尖上的中国
522	{'牛肉', '锅贴', '回锅肉'}		{'2', '舌尖上的中国'}
523	适合			红豆
523	{'手机', '铃声', '适合'}		{'柳重言', '作曲', '红豆'}
524	看看			美拍
524	{'看看', 'mv', '接受'}		{'美拍'}
525	疯			超级
525	{'疯', '纽约', '前夜'}		{'超级', '碗'}
526	澳大利亚			马航
526	{'澳大利亚', '安全局', '海事'}		{'飞机', '失事', '马航'}
527	嘿嘿			最萌
527	{'小鸟依人', '嘿嘿', '不带'}		{'身高', '差', '最萌'}
528	tfboys			王源
528	{'tfboys', '宝贝', '王源'}		{'王源'}
529	党			胡歌
529	{'应该', '党', '不是'}		{'胡歌', '抢婚', '去'}
530	费曼			贝儿
530	{'多多', '费曼', '任务'}		{'贝儿', 'feynman'}
531	生日会			88
531	{'生日会', '不了', '佟丽娅'}		{'生日快乐', '佟丽娅', '88'}
532	贱人			姚笛
532	{'姚笛', '贱人', '不要脸'}		{'姚笛', '出', '滚'}
533	地震			马航
533	{'地震', '汶川', '日本'}		{'失联', '飞机', '马航'}
534	爱情			允在
534	{'爱情', '的', '时间'}		{'庚澈', '允在'}
535	一大早			来自星星的你
535	{'出来', '拍摄', '一大早'}		{'来自星星的你'}
536	有种			花儿与少年
536	{'有种', '华晨宇', 'yu'}		{'花儿与少年', '我来', '了'}
537	柳重言			红豆
537	{'能力', '柳重言', '创作'}		{'柳重言', '作曲', '红豆'}
538	吴映洁			鬼鬼
538	{'妳', '鬼鬼', '吴映洁'}		{'鬼鬼', '吴映洁'}
539	十三年			言承旭
539	{'追', '前', '十三年'}		{'言承旭'}
540	青奥			2014
540	{'青奥', '金陵', '玉殿'}		{'南京', '青奥会', '2014'}
541	xd			陈伟霆
541	{'很', 'xd', '真的'}		{'陈伟霆'}
542	今天下午			马航
542	{'今天下午', '18', '方面'}		{'失联', '飞机', '马航'}
543	确实			老子
543	{'确实', '这歌', '搞'}		{'老子', '明天', '不'}
544	火星人			华晨宇
544	{'汇总', '火星人', '自制'}		{'0207', '生日快乐', '华晨宇'}
545	美食			十二道
545	{'出炉', '美食', '一道'}		{'锋味', '十二道'}
546	四月			马航
546	{'四月', '春风', '袭'}		{'失联', '飞机', '马航'}
547	花儿与少年			花儿与少年
547	{'第一集', '花儿与少年', '以来'}		{'花儿与少年'}
548	好多			鹿晗
548	{'妹子', '鹿家', '好多'}		{'鹿晗'}
